filename,width,height,class,xmin,ymin,xmax,ymax
gesture5_3_129.jpg,640,480,5,392,189,519,335
13_7_2_rgb.jpg,1280,960,cool,640,544,844,691
2-right-100424.jpg,1280,720,right,104,352,489,568
12_2_9_rgb.jpg,1280,960,1,616,379,767,574
4_1_5_rgb.jpg,1280,960,0,643,177,840,352
6_1_8_rgb.jpg,1280,960,0,711,297,886,449
1-9-24-color.jpg,640,480,3,216,105,469,421
7_1_4_rgb.jpg,1280,960,0,607,380,786,527
9_5_2_rgb.jpg,1280,960,2,487,239,697,486
left - 125.jpg,1280,720,left,252,201,664,459
left - 028.jpg,640,480,left,270,260,519,406
left - 142.jpg,1280,720,left,530,113,837,310
1-7-30-color.jpg,640,480,1,310,145,564,428
11_9_2_rgb.jpg,1280,960,5,665,354,922,597
13_5_4_rgb.jpg,1280,960,2,536,392,695,639
4-4-26-color.jpg,640,480,hold,275,43,424,360
2-2-26-color.jpg,640,480,2,216,249,373,452
gesture0_1_146.jpg,640,480,0,413,236,558,365
Y_A_hgr2B_id04_1.jpg,400,604,cool,120,185,252,306
2_A_hgr2B_id08_1.jpg,400,604,2,166,124,265,276
4_A_hgr2B_id07_1.jpg,400,604,4,100,114,201,282
gesture3_1_160.jpg,640,480,3,398,208,527,392
12_7_1_rgb.jpg,1280,960,cool,586,402,816,606
4-right-100011.jpg,1280,720,right,101,110,822,600
left - 001.jpg,640,480,left,186,228,444,383
3-9-17-color.jpg,640,480,3,334,22,534,295
14_1_5_rgb.jpg,1280,960,0,390,306,574,451
2-right-100412.jpg,1280,720,right,163,354,499,576
gesture5_4_222.jpg,640,480,5,382,74,540,247
left - 087.jpeg,320,213,left,208,78,289,124
3-4-25-color.jpg,640,480,hold,293,185,409,424
2-left-100094.jpg,1280,720,left,804,292,1170,569
3_9_8_rgb.jpg,1280,960,5,697,233,1006,525
3_6_1_rgb.jpg,1280,960,3,610,357,780,613
3-1-1-color.jpg,640,480,5,267,14,533,272
A_P_hgr2B_id17_1.jpg,400,604,0,142,176,249,258
gesture3_1_248.jpg,640,480,3,385,169,575,390
1-10-26-color.jpg,640,480,right,207,156,484,320
4-left-200291.jpg,1280,720,left,1,38,679,561
2-5-19-color.jpg,640,480,0,197,140,342,312
gesture6_1_459.jpg,640,480,ok,397,211,520,387
right - 027.jpg,640,480,right,131,309,329,422
gesture7_4_151.jpg,640,480,ok,477,207,607,363
11_5_10_rgb.jpg,1280,960,2,466,371,654,609
2-9-20-color.jpg,640,480,3,242,111,456,405
2_A_hgr2B_id05_1.jpg,400,604,2,129,97,221,246
2-9-10-color.jpg,640,480,3,255,115,427,355
right - 033.jpg,640,480,right,373,196,633,327
1-right-300051.jpg,1280,720,right,722,103,1230,427
gesture3_5_517.jpg,640,480,3,494,218,580,339
4_5_9_rgb.jpg,1280,960,2,663,396,791,616
1_A_hgr2B_id08_1.jpg,400,604,1,173,127,266,280
5_2_10_rgb.jpg,1280,960,1,610,338,789,556
4_2_3_rgb.jpg,1280,960,1,704,282,850,517
2-left-100067.jpg,1280,720,left,825,302,1139,552
4-5-5-color.jpg,640,480,0,315,119,448,277
3_7_7_rgb.jpg,1280,960,cool,430,282,669,499
3-1-9-color.jpg,640,480,5,123,99,418,313
left - 117.jpg,1280,720,left,558,3,1248,404
1-right-100181.jpg,1280,720,right,675,369,1043,611
9_9_4_rgb.jpg,1280,960,5,575,360,808,621
gesture0_1_374.jpg,640,480,0,432,225,573,346
gesture2_5_349.jpg,640,480,2,278,110,380,277
gesture7_1_103.jpg,640,480,ok,368,188,507,366
gesture4_1_327.jpg,640,480,4,383,147,546,339
9_6_10_rgb.jpg,1280,960,3,493,280,714,540
13_2_3_rgb.jpg,1280,960,1,459,380,641,592
4-2-14-color.jpg,640,480,2,187,137,310,400
2-10-5-color.jpg,640,480,right,198,138,437,292
gesture6_1_265.jpg,640,480,ok,425,243,522,400
4-9-30-color.jpg,640,480,3,264,145,445,373
gesture3_1_162.jpg,640,480,3,418,187,567,425
right - 126.jpg,1280,720,right,221,247,516,426
left - 078.jpg,3088,2320,left,1754,1092,2515,1521
1-right-200091.jpg,1280,720,right,86,190,537,475
1_2_9_rgb.jpg,1280,960,1,543,377,715,590
2-right-100046.jpg,1280,720,right,748,300,1180,582
14_1_7_rgb.jpg,1280,960,0,552,416,691,570
gesture4_1_77.jpg,640,480,4,399,111,495,255
8_9_10_rgb.jpg,1280,960,5,503,351,740,610
gesture5_3_200.jpg,640,480,5,385,143,518,283
5-right-100261.jpg,1280,720,right,233,195,511,402
4-4-2-color.jpg,640,480,hold,91,83,226,364
14_7_1_rgb.jpg,1280,960,cool,541,449,765,637
4-right-100151.jpg,1280,720,right,129,153,722,575
gesture4_5_238.jpg,640,480,4,488,272,603,410
3-1-6-color.jpg,640,480,5,384,33,630,291
4-2-24-color.jpg,640,480,2,100,33,278,357
7_9_8_rgb.jpg,1280,960,5,613,334,894,578
gesture4_3_346.jpg,640,480,4,463,132,602,314
4-left-100181.jpg,1280,720,left,99,122,646,407
right - 127.jpg,1280,720,right,583,248,916,497
4_2_9_rgb.jpg,1280,960,1,848,200,1024,485
1-7-18-color.jpg,640,480,1,238,118,417,450
right - 050.jpg,3088,2320,right,1049,1167,2015,1692
12_1_9_rgb.jpg,1280,960,0,550,370,754,516
4-8-16-color.jpg,640,480,4,221,163,385,422
gesture6_1_76.jpg,640,480,ok,423,201,532,369
2-1-24-color.jpg,640,480,5,215,125,449,405
gesture4_3_246.jpg,640,480,4,417,153,548,334
4-2-13-color.jpg,640,480,2,325,84,457,391
1-7-1-color.jpg,640,480,1,224,151,429,443
5_1_10_rgb.jpg,1280,960,0,636,369,792,483
right - 137.jpg,1280,720,right,311,196,651,397
gesture6_4_220.jpg,640,480,ok,404,298,519,450
14_7_10_rgb.jpg,1280,960,cool,600,396,811,570
right - 121.jpg,1280,720,right,121,292,638,575
1-right-400251.jpg,1280,720,right,246,100,633,449
gesture8_4_34.jpg,640,480,cool,339,244,522,392
5-right-100151.jpg,1280,720,right,262,160,570,363
gesture4_1_187.jpg,640,480,4,380,227,517,417
4-7-16-color.jpg,640,480,1,294,76,430,368
2-left-100391.jpg,1280,720,left,72,273,497,551
gesture7_5_265.jpg,640,480,ok,272,55,384,202
12_1_1_rgb.jpg,1280,960,0,599,404,787,563
gesture1_5_231.jpg,640,480,1,213,206,316,363
2-7-7-color.jpg,640,480,1,247,108,391,349
5_7_1_rgb.jpg,1280,960,cool,610,298,832,492
4-9-15-color.jpg,640,480,3,358,76,525,304
2-right-100214.jpg,1280,720,right,774,192,1190,499
9_7_2_rgb.jpg,1280,960,cool,559,492,790,633
3-7-14-color.jpg,640,480,1,245,137,404,376
2-left-100328.jpg,1280,720,left,58,273,475,562
right - 075.jpg,3088,2320,right,1062,765,1764,1157
6_A_hgr2B_id15_1.jpg,400,604,3,165,126,250,264
4_5_8_rgb.jpg,1280,960,2,638,409,764,618
2-right-100070.jpg,1280,720,right,788,241,1189,524
1-left-300061.jpg,1280,720,left,568,124,1021,377
gesture6_4_131.jpg,640,480,ok,415,72,554,240
4-7-29-color.jpg,640,480,1,341,105,479,401
4-right-100021.jpg,1280,720,right,243,103,838,581
2-left-100112.jpg,1280,720,left,797,288,1209,565
5-left-100241.jpg,1280,720,left,1,322,307,511
gesture8_1_224.jpg,640,480,cool,460,177,619,362
3-1-30-color.jpg,640,480,5,231,68,531,281
7_5_5_rgb.jpg,1280,960,2,526,348,700,579
12_7_10_rgb.jpg,1280,960,cool,636,460,850,651
2-1-3-color.jpg,640,480,5,232,119,464,404
2-right-100364.jpg,1280,720,right,62,319,473,567
gesture0_1_384.jpg,640,480,0,430,228,575,356
gesture7_5_163.jpg,640,480,ok,445,112,548,246
gesture8_4_39.jpg,640,480,cool,281,240,475,383
left - 094.jpeg,320,213,left,140,31,204,76
2-right-100076.jpg,1280,720,right,812,246,1199,531
gesture6_4_206.jpg,640,480,ok,429,299,549,441
4-5-28-color.jpg,640,480,0,279,126,398,286
2-left-100406.jpg,1280,720,left,92,242,496,512
2-7-30-color.jpg,640,480,1,269,151,404,396
2-right-100367.jpg,1280,720,right,72,328,473,574
4_7_5_rgb.jpg,1280,960,cool,596,526,851,672
4-right-100071.jpg,1280,720,right,323,124,911,591
gesture8_1_203.jpg,640,480,cool,358,212,570,379
4-9-23-color.jpg,640,480,3,140,104,397,398
3_7_8_rgb.jpg,1280,960,cool,585,366,809,540
3-5-19-color.jpg,640,480,0,316,11,461,173
2-8-3-color.jpg,640,480,4,303,113,460,365
3-2-30-color.jpg,640,480,2,280,117,460,344
1_7_5_rgb.jpg,1280,960,cool,517,258,740,456
1-7-15-color.jpg,640,480,1,240,142,434,432
7_2_7_rgb.jpg,1280,960,1,617,399,770,618
1-left-200181.jpg,1280,720,left,677,188,1144,424
1-9-21-color.jpg,640,480,3,247,138,476,425
left - 100.jpeg,320,213,left,116,82,190,124
4-right-100301.jpg,1280,720,right,109,156,615,413
gesture1_1_66.jpg,640,480,1,438,192,572,379
1-right-100471.jpg,1280,720,right,651,391,1055,622
gesture8_5_170.jpg,640,480,cool,429,274,522,417
8_9_7_rgb.jpg,1280,960,5,506,367,741,627
14_5_4_rgb.jpg,1280,960,2,600,427,731,639
left - 072.jpg,3088,2320,left,1705,1335,2452,1809
gesture6_1_101.jpg,640,480,ok,396,204,548,434
gesture1_1_46.jpg,640,480,1,453,190,576,363
1_5_5_rgb.jpg,1280,960,2,613,304,747,572
1-5-14-color.jpg,640,480,0,223,141,441,360
3_7_5_rgb.jpg,1280,960,cool,690,377,943,577
2-1-28-color.jpg,640,480,5,200,129,426,393
4-4-9-color.jpg,640,480,hold,195,50,350,364
gesture0_5_123.jpg,640,480,0,330,258,430,362
5_A_hgr2B_id18_1.jpg,400,604,5,152,145,307,295
3_7_2_rgb.jpg,1280,960,cool,667,361,938,565
left - 030.jpg,640,480,left,143,210,388,350
5_2_7_rgb.jpg,1280,960,1,626,314,799,563
left - 024.jpg,640,480,left,130,68,356,206
1-left-200191.jpg,1280,720,left,677,194,1148,433
gesture5_1_65.jpg,640,480,5,358,156,532,375
gesture4_1_44.jpg,640,480,4,427,182,577,383
gesture7_5_149.jpg,640,480,ok,364,146,472,264
gesture3_1_221.jpg,640,480,3,376,226,513,415
1-left-100091.jpg,1280,720,left,7,253,462,565
gesture6_1_503.jpg,640,480,ok,428,211,550,393
gesture7_4_89.jpg,640,480,ok,439,96,559,258
gesture6_4_94.jpg,640,480,ok,342,148,456,300
1-right-100411.jpg,1280,720,right,653,400,1047,631
1_2_4_rgb.jpg,1280,960,1,656,352,803,575
1-left-200001.jpg,1280,720,left,739,188,1252,476
1-9-18-color.jpg,640,480,3,238,103,426,336
gesture3_1_187.jpg,640,480,3,433,191,553,370
4-7-20-color.jpg,640,480,1,207,102,371,444
1-2-15-color.jpg,640,480,2,255,144,418,430
2-left-100061.jpg,1280,720,left,820,300,1128,541
6_6_3_rgb.jpg,1280,960,3,756,361,922,587
3_7_6_rgb.jpg,1280,960,cool,600,284,865,490
11_9_9_rgb.jpg,1280,960,5,401,236,641,502
2_A_hgr2B_id10_1.jpg,400,604,2,158,107,245,268
1-right-100251.jpg,1280,720,right,779,360,1133,598
1-right-300131.jpg,1280,720,right,721,154,1201,436
1-8-20-color.jpg,640,480,4,308,163,596,465
1-right-100161.jpg,1280,720,right,661,372,1050,602
3-5-27-color.jpg,640,480,0,258,87,391,239
4-left-200181.jpg,1280,720,left,1,66,557,532
1-right-200331.jpg,1280,720,right,179,200,569,466
5_A_hgr2B_id06_1.jpg,400,604,5,118,136,259,274
2-9-6-color.jpg,640,480,3,245,109,405,351
2_5_4_rgb.jpg,1280,960,2,642,429,793,705
14_6_8_rgb.jpg,1280,960,3,513,528,701,788
5-left-100091.jpg,1280,720,left,1,329,297,527
11_9_8_rgb.jpg,1280,960,5,377,324,630,566
5_7_9_rgb.jpg,1280,960,cool,626,311,902,487
gesture0_5_186.jpg,640,480,0,338,237,438,329
gesture0_1_233.jpg,640,480,0,413,225,541,349
1-10-20-color.jpg,640,480,right,210,188,553,414
5-right-100301.jpg,1280,720,right,238,145,554,368
7-color.jpg,640,480,5,160,124,474,417
3-10-14-color.jpg,640,480,right,267,146,475,273
1-left-100041.jpg,1280,720,left,37,266,541,540
gesture7_3_74.jpg,640,480,ok,427,169,574,378
gesture7_4_286.jpg,640,480,ok,366,148,520,341
14_6_6_rgb.jpg,1280,960,3,478,434,636,641
12_7_2_rgb.jpg,1280,960,cool,530,420,764,599
7_9_3_rgb.jpg,1280,960,5,603,371,876,590
right - 136.jpg,1280,720,right,406,418,734,609
2-1-16-color.jpg,640,480,5,169,164,427,410
8_5_8_rgb.jpg,1280,960,2,683,530,855,786
1_2_7_rgb.jpg,1280,960,1,622,368,774,573
8_6_9_rgb.jpg,1280,960,3,579,555,756,787
2-right-100106.jpg,1280,720,right,747,213,1153,517
2-1-7-color.jpg,640,480,5,258,164,524,444
gesture5_4_185.jpg,640,480,5,382,135,512,302
4-5-1-color.jpg,640,480,0,131,168,263,358
gesture7_1_233.jpg,640,480,ok,401,170,567,365
frame2_65.jpg,640,480,3,478,58,594,257
gesture2_5_270.jpg,640,480,2,507,282,609,438
12_5_10_rgb.jpg,1280,960,2,638,424,783,607
4-left-200031.jpg,1280,720,left,35,63,767,542
13_6_3_rgb.jpg,1280,960,3,597,346,725,601
2-right-100430.jpg,1280,720,right,54,346,497,571
1-right-300001.jpg,1280,720,right,703,161,1230,455
11_7_1_rgb.jpg,1280,960,cool,553,373,792,576
left - 058.jpg,3088,2320,left,1296,265,2144,853
1-2-7-color.jpg,640,480,2,264,150,410,436
gesture6_1_190.jpg,640,480,ok,465,204,626,408
3-1-29-color.jpg,640,480,5,304,119,538,335
left - 134.jpg,1280,720,left,565,546,827,689
3-7-26-color.jpg,640,480,1,321,172,489,392
3_6_5_rgb.jpg,1280,960,3,467,400,680,662
1-right-300161.jpg,1280,720,right,765,166,1177,434
gesture7_5_248.jpg,640,480,ok,357,113,464,261
gesture7_5_297.jpg,640,480,ok,446,199,559,332
2-2-20-color.jpg,640,480,2,214,201,434,429
gesture6_5_409.jpg,640,480,ok,486,251,583,402
left - 147.jpg,1280,720,left,827,36,1192,262
gesture7_4_98.jpg,640,480,ok,407,192,541,374
left - 043.jpg,3088,2320,left,886,809,1752,1455
4-10-26-color.jpg,640,480,left,255,57,468,220
gesture5_3_233.jpg,640,480,5,410,197,542,342
5_6_4_rgb.jpg,1280,960,3,609,349,804,567
14_1_10_rgb.jpg,1280,960,0,584,342,722,502
6_5_5_rgb.jpg,1280,960,2,544,455,695,641
gesture5_3_267.jpg,640,480,5,426,91,550,236
4-right-100091.jpg,1280,720,right,92,136,715,571
4_rgb.jpg,1280,960,0,678,246,874,416
2-right-100205.jpg,1280,720,right,782,269,1193,534
6_A_hgr2B_id14_1.jpg,400,604,3,141,81,242,244
left - 006.jpg,640,480,left,202,187,459,340
gesture1_1_145.jpg,640,480,1,410,186,530,368
gesture8_4_76.jpg,640,480,cool,308,94,475,224
gesture6_5_331.jpg,640,480,ok,342,179,471,300
7_5_10_rgb.jpg,1280,960,2,517,363,673,574
2-1-21-color.jpg,640,480,5,230,145,455,404
6_2_6_rgb.jpg,1280,960,1,607,379,761,594
4-left-200261.jpg,1280,720,left,79,82,709,581
1-right-200081.jpg,1280,720,right,119,189,536,470
8_2_7_rgb.jpg,1280,960,1,602,498,735,715
gesture6_4_64.jpg,640,480,ok,404,306,514,447
2_A_hgr2B_id06_1.jpg,400,604,2,159,130,248,269
1-right-300121.jpg,1280,720,right,722,128,1232,420
gesture7_1_119.jpg,640,480,ok,401,165,555,359
3-9-14-color.jpg,640,480,3,291,44,452,318
14_1_3_rgb.jpg,1280,960,0,533,233,709,402
6_A_hgr2B_id07_1.jpg,400,604,3,94,126,183,281
11_7_10_rgb.jpg,1280,960,cool,474,323,667,493
1-10-8-color.jpg,640,480,right,210,184,492,373
1-7-17-color.jpg,640,480,1,233,123,415,444
gesture7_4_35.jpg,640,480,ok,321,243,444,423
left - 126.jpg,1280,720,left,521,266,905,530
3_6_8_rgb.jpg,1280,960,3,707,414,903,666
gesture3_1_273.jpg,640,480,3,481,208,601,401
1-right-100221.jpg,1280,720,right,688,373,1079,609
11_2_4_rgb.jpg,1280,960,1,559,563,699,748
14_7_7_rgb.jpg,1280,960,cool,596,445,806,613
gesture6_1_470.jpg,640,480,ok,397,208,516,391
2-left-100280.jpg,1280,720,left,79,278,491,552
25-color.jpg,640,480,5,119,150,403,396
gesture6_1_364.jpg,640,480,ok,437,208,547,396
3-4-29-color.jpg,640,480,hold,129,79,287,334
12_6_8_rgb.jpg,1280,960,3,515,273,676,539
gesture6_1_592.jpg,640,480,ok,384,220,517,408
1-5-8-color.jpg,640,480,0,181,112,370,316
3-9-8-color.jpg,640,480,3,269,60,406,292
3-2-29-color.jpg,640,480,2,163,99,306,325
1_A_hgr2B_id02_1.jpg,400,604,1,140,145,239,304
gesture5_1_84.jpg,640,480,5,368,93,553,293
gesture0_1_743.jpg,640,480,0,431,198,564,309
3-1-4-color.jpg,640,480,5,255,80,516,304
gesture4_3_91.jpg,640,480,4,354,189,493,356
2-10-19-color.jpg,640,480,right,245,174,492,335
left - 105.jpeg,320,213,left,43,100,124,149
3-10-27-color.jpg,640,480,right,372,132,595,271
gesture0_1_268.jpg,640,480,0,445,220,578,361
4_9_8_rgb.jpg,1280,960,5,525,308,767,526
gesture7_1_147.jpg,640,480,ok,392,213,540,386
2-10-25-color.jpg,640,480,right,222,147,471,310
gesture1_1_51.jpg,640,480,1,459,189,569,347
2-right-100418.jpg,1280,720,right,169,347,494,564
gesture7_1_141.jpg,640,480,ok,388,233,538,407
right - 046.jpg,3088,2320,right,1266,540,2301,1160
2-10-17-color.jpg,640,480,right,178,151,433,319
left - 032.jpg,640,480,left,326,240,547,378
gesture4_1_112.jpg,640,480,4,435,194,573,390
gesture5_1_21.jpg,640,480,5,439,173,606,365
3_2_3_rgb.jpg,1280,960,1,537,304,712,576
1_7_3_rgb.jpg,1280,960,cool,546,303,786,484
gesture8_3_209.jpg,640,480,cool,395,145,521,258
8_1_3_rgb.jpg,1280,960,0,611,517,756,676
gesture8_3_134.jpg,640,480,cool,351,236,488,355
gesture4_2_93.jpg,640,480,4,475,131,589,296
2-right-100436.jpg,1280,720,right,129,353,492,566
gesture3_1_205.jpg,640,480,3,414,186,532,379
gesture3_4_394.jpg,640,480,4,458,286,588,439
2-right-100160.jpg,1280,720,right,742,269,1156,551
gesture6_4_134.jpg,640,480,ok,420,118,537,258
gesture2_1_135.jpg,640,480,2,443,205,613,429
4_A_hgr2B_id15_1.jpg,400,604,4,152,121,268,267
gesture7_1_134.jpg,640,480,ok,382,224,530,408
gesture2_1_188.jpg,640,480,2,437,191,582,425
2-right-100145.jpg,1280,720,right,739,254,1116,533
8_5_9_rgb.jpg,1280,960,2,586,508,746,752
2-right-100058.jpg,1280,720,right,780,217,1213,503
1_A_hgr2B_id10_1.jpg,400,604,1,158,119,244,278
gesture2_1_104.jpg,640,480,2,382,184,539,391
4-1-13-color.jpg,640,480,5,247,55,497,341
11_9_10_rgb.jpg,1280,960,5,535,245,777,511
4-10-10-color.jpg,640,480,left,257,111,452,254
2-9-8-color.jpg,640,480,3,237,93,417,352
4-8-27-color.jpg,640,480,4,321,78,481,334
frame1920.jpg,640,480,3,404,136,534,328
4-8-1-color.jpg,640,480,4,221,66,387,357
left - 017.jpg,640,480,left,327,354,570,480
right - 044.jpg,3088,2320,right,1535,838,2542,1435
4-10-30-color.jpg,640,480,left,268,133,472,273
3-10-3-color.jpg,640,480,right,293,63,529,226
9_9_6_rgb.jpg,1280,960,5,482,319,744,560
2-left-100250.jpg,1280,720,left,76,274,489,570
gesture2_1_83.jpg,640,480,2,382,173,587,393
gesture6_5_259.jpg,640,480,ok,342,200,463,352
4_1_7_rgb.jpg,1280,960,0,757,168,954,330
gesture6_4_214.jpg,640,480,ok,343,244,482,424
4-right-100241.jpg,1280,720,right,158,165,649,479
right - 133.jpg,1280,720,right,922,53,1239,261
right - 083.jpg,3088,2320,right,754,277,1757,838
1-8-19-color.jpg,640,480,4,334,166,594,474
3-3-1-color.jpg,640,480,3,314,50,534,326
3-9-23-color.jpg,640,480,3,255,135,409,350
1-right-400291.jpg,1280,720,right,227,139,583,409
gesture7_1_170.jpg,640,480,ok,380,196,537,377
1_7_1_rgb.jpg,1280,960,cool,513,307,748,483
gesture3_5_434.jpg,640,480,3,405,100,502,225
3-5-18-color.jpg,640,480,0,99,48,234,216
2-left-100154.jpg,1280,720,left,817,348,1160,585
11_2_1_rgb.jpg,1280,960,1,554,434,692,667
4-left-200211.jpg,1280,720,left,1,58,725,515
1-left-100251.jpg,1280,720,left,40,281,561,532
3-1-2-color.jpg,640,480,5,373,20,627,281
right - 034.jpg,640,480,right,332,55,588,200
gesture7_4_30.jpg,640,480,ok,318,259,450,441
3-7-23-color.jpg,640,480,1,161,136,314,371
4-left-100001.jpg,1280,720,left,130,157,629,456
gesture0_5_117.jpg,640,480,0,334,259,432,359
2-left-100295.jpg,1280,720,left,46,302,474,570
2-10-14-color.jpg,640,480,right,239,138,500,310
right - 036.jpg,640,480,right,151,205,438,334
right - 054.jpg,3088,2320,right,881,496,1542,965
1-left-200121.jpg,1280,720,left,697,178,1229,443
2-7-15-color.jpg,640,480,1,267,115,411,389
1-left-200241.jpg,1280,720,left,724,195,1208,499
gesture6_4_158.jpg,640,480,ok,433,177,546,316
3-2-24-color.jpg,640,480,2,141,112,288,347
5-left-100171.jpg,1280,720,left,1,319,301,490
2-8-17-color.jpg,640,480,4,249,194,452,435
gesture4_4_535.jpg,640,480,4,406,262,551,416
1_9_9_rgb.jpg,1280,960,5,585,236,812,499
5-left-100151.jpg,1280,720,left,1,302,285,508
left - 081.jpg,3088,2320,left,1744,1082,2469,1540
3-5-22-color.jpg,640,480,0,89,74,221,221
1-right-100271.jpg,1280,720,right,687,366,1083,594
13_1_2_rgb.jpg,1280,960,0,693,459,855,588
W_P_hgr2B_id12_1.jpg,400,604,3,187,161,280,331
1-right-100261.jpg,1280,720,right,765,358,1137,595
right - 040.jpg,640,480,right,60,239,296,385
13_1_5_rgb.jpg,1280,960,0,323,436,568,569
14_7_2_rgb.jpg,1280,960,cool,501,451,715,617
4_7_9_rgb.jpg,1280,960,cool,523,364,792,541
4-left-200221.jpg,1280,720,left,1,53,694,537
1-left-400151.jpg,1280,720,left,36,181,550,479
gesture8_1_131.jpg,640,480,cool,477,196,582,375
1-7-6-color.jpg,640,480,1,240,149,415,422
2-5-14-color.jpg,640,480,0,185,147,347,328
gesture6_5_630.jpg,640,480,ok,472,144,582,264
gesture4_5_201.jpg,640,480,4,450,43,570,177
1-right-400001.jpg,1280,720,right,55,132,492,413
5-left-100041.jpg,1280,720,left,1,291,292,504
gesture4_4_381.jpg,640,480,4,422,284,553,436
2-10-6-color.jpg,640,480,right,237,147,491,326
gesture3_1_196.jpg,640,480,3,437,174,549,366
1-right-400261.jpg,1280,720,right,243,116,643,466
2_6_1_rgb.jpg,1280,960,3,646,408,793,684
3-1-12-color.jpg,640,480,5,267,254,492,424
Y_A_hgr2B_id01_1.jpg,400,604,cool,121,180,266,313
gesture0_1_835.jpg,640,480,0,441,225,569,341
gesture5_4_112.jpg,640,480,5,433,142,580,311
7_1_1_rgb.jpg,1280,960,0,614,395,782,555
gesture6_5_704.jpg,640,480,ok,418,66,532,182
9_6_9_rgb.jpg,1280,960,3,543,307,742,565
1-right-300271.jpg,1280,720,right,717,162,1164,431
2-left-100388.jpg,1280,720,left,77,291,496,545
gesture3_1_193.jpg,640,480,3,418,128,586,377
gesture1_1_184.jpg,640,480,1,439,181,580,421
8_6_7_rgb.jpg,1280,960,3,589,429,760,676
2-right-100241.jpg,1280,720,right,831,223,1240,546
4-right-100061.jpg,1280,720,right,1,126,672,572
left - 102.jpeg,320,213,left,34,53,124,113
gesture8_1_c71.jpg,640,480,cool,379,268,575,439
right - 067.jpg,3088,2320,right,2032,831,2910,1255
gesture8_5_135.jpg,640,480,cool,382,204,512,305
1-left-200061.jpg,1280,720,left,701,189,1125,428
1-right-200281.jpg,1280,720,right,186,219,542,459
2-5-27-color.jpg,640,480,0,211,203,363,368
12-color.jpg,640,480,5,156,98,528,433
2-right-100457.jpg,1280,720,right,47,344,453,591
2-right-100175.jpg,1280,720,right,739,218,1132,500
2-8-6-color.jpg,640,480,4,297,128,484,404
8_1_5_rgb.jpg,1280,960,0,631,524,777,687
3-5-12-color.jpg,640,480,0,161,53,288,216
gesture4_1_86.jpg,640,480,4,416,171,564,361
1-9-2-color.jpg,640,480,3,223,84,464,389
right - 144.jpg,1280,720,right,639,396,941,577
6_6_9_rgb.jpg,1280,960,3,637,475,788,664
1-8-2-color.jpg,640,480,4,216,116,475,429
2-left-100283.jpg,1280,720,left,91,265,504,548
right - 007.jpg,640,480,right,107,72,283,184
1-left-200311.jpg,1280,720,left,685,193,990,449
4-10-23-color.jpg,640,480,left,213,131,467,305
4-left-100231.jpg,1280,720,left,145,152,635,416
1-right-100301.jpg,1280,720,right,738,352,1136,603
1-right-100361.jpg,1280,720,right,685,375,1029,594
gesture6_4_192.jpg,640,480,ok,467,277,589,424
gesture7_3_122.jpg,640,480,ok,387,227,566,428
1-right-100311.jpg,1280,720,right,740,368,1115,601
1-5-28-color.jpg,640,480,0,317,101,481,275
right - 071.jpg,3088,2320,right,2135,1001,2849,1367
5_7_10_rgb.jpg,1280,960,cool,685,409,913,572
gesture8_1_161.jpg,640,480,cool,371,274,555,421
gesture3_1_90.jpg,640,480,3,430,210,576,388
gesture3_1_85.jpg,640,480,3,434,176,565,363
gesture3_1_142.jpg,640,480,3,441,108,590,356
2_7_2_rgb.jpg,1280,960,cool,556,354,787,575
2-left-100331.jpg,1280,720,left,60,277,472,542
1_6_8_rgb.jpg,1280,960,3,568,313,780,587
13_1_4_rgb.jpg,1280,960,0,598,425,794,578
9_7_9_rgb.jpg,1280,960,cool,510,389,764,593
right - 093.jpeg,320,213,right,221,115,285,154
gesture1_1_100.jpg,640,480,1,415,179,561,367
gesture3_1_121.jpg,640,480,3,414,136,568,374
4-5-19-color.jpg,640,480,0,295,92,448,287
right - 082.jpg,3088,2320,right,1581,311,2635,940
5_2_2_rgb.jpg,1280,960,1,628,371,802,580
3-5-5-color.jpg,640,480,0,382,105,552,263
gesture4_2_118.jpg,640,480,4,448,107,553,273
5-right-100181.jpg,1280,720,right,235,174,568,368
6_1_6_rgb.jpg,1280,960,0,418,284,637,422
5_2_6_rgb.jpg,1280,960,1,623,349,774,578
gesture7_4_185.jpg,640,480,ok,428,299,571,446
gesture6_1_60.jpg,640,480,ok,393,250,521,424
3-8-15-color.jpg,640,480,4,98,73,280,331
1-7-9-color.jpg,640,480,1,236,168,462,440
1-right-200021.jpg,1280,720,right,150,202,520,473
gesture6_4_108.jpg,640,480,ok,352,102,479,242
2-left-100433.jpg,1280,720,left,94,287,512,565
2-right-100196.jpg,1280,720,right,831,241,1185,540
1-8-27-color.jpg,640,480,4,327,165,581,459
2-8-28-color.jpg,640,480,4,230,132,430,407
2-left-100127.jpg,1280,720,left,808,332,1182,577
12_1_7_rgb.jpg,1280,960,0,611,380,791,542
7_9_7_rgb.jpg,1280,960,5,552,333,800,583
gesture4_1_99.jpg,640,480,4,406,184,564,376
left - 138.jpg,1280,720,left,46,34,375,225
1-right-400131.jpg,1280,720,right,258,80,565,393
gesture3_1_98.jpg,640,480,3,343,186,472,345
1-right-200161.jpg,1280,720,right,275,220,587,466
gesture8_4_91.jpg,640,480,cool,383,139,527,270
2-left-100376.jpg,1280,720,left,54,263,468,563
11_6_2_rgb.jpg,1280,960,3,433,349,629,601
