filename,width,height,class,xmin,ymin,xmax,ymax
2-5-17-color.jpg,640,480,0,161,138,321,315
gesture0_1_345.jpg,640,480,0,430,251,562,374
frame2_266.jpg,640,480,3,491,167,601,371
gesture4_1_42.jpg,640,480,4,441,194,600,410
gesture0_5_244.jpg,640,480,0,353,216,459,330
2-1-2-color.jpg,640,480,5,225,128,512,422
12_7_1_rgb.jpg,1280,960,cool,586,402,816,606
1-right-300141.jpg,1280,720,right,722,174,1178,435
4-left-100181.jpg,1280,720,left,99,122,646,407
gesture5_1_75.jpg,640,480,5,363,135,534,323
5-left-100141.jpg,1280,720,left,1,300,284,519
frame1943.jpg,640,480,3,430,128,547,321
3-10-25-color.jpg,640,480,right,157,143,342,279
gesture6_1_150.jpg,640,480,ok,510,208,625,385
3-1-16-color.jpg,640,480,5,285,100,517,337
gesture4_1_156.jpg,640,480,4,395,205,521,380
1-left-400031.jpg,1280,720,left,56,179,563,477
left - 140.jpg,1280,720,left,118,359,455,542
2-right-100199.jpg,1280,720,right,833,258,1188,530
4-4-27-color.jpg,640,480,hold,169,56,329,366
8_7_9_rgb.jpg,1280,960,cool,555,493,804,656
2_9_7_rgb.jpg,1280,960,5,538,403,811,669
left - 142.jpg,1280,720,left,530,113,837,310
gesture6_1_116.jpg,640,480,ok,445,227,564,402
1-8-12-color.jpg,640,480,4,252,132,498,438
1_A_hgr2B_id09_1.jpg,400,604,1,167,148,260,300
1-5-5-color.jpg,640,480,0,210,140,404,320
14_9_7_rgb.jpg,1280,960,5,460,377,741,649
8_5_7_rgb.jpg,1280,960,2,681,432,853,701
7_7_6_rgb.jpg,1280,960,cool,475,406,787,537
gesture7_1_188.jpg,640,480,ok,378,209,529,392
gesture4_1_63.jpg,640,480,4,391,182,554,381
gesture1_5_239.jpg,640,480,1,245,162,342,303
1-10-19-color.jpg,640,480,right,207,159,508,374
4_7_2_rgb.jpg,1280,960,cool,718,330,997,523
gesture0_1_384.jpg,640,480,0,430,228,575,356
gesture4_3_117.jpg,640,480,4,344,220,493,384
2_1_9_rgb.jpg,1280,960,0,617,422,796,639
gesture2_1_26.jpg,640,480,2,406,188,553,380
6_6_7_rgb.jpg,1280,960,3,704,334,851,540
1-left-100181.jpg,1280,720,left,51,272,549,532
gesture6_4_73.jpg,640,480,ok,356,192,496,366
right - 107.jpeg,320,213,right,30,66,120,120
4-left-200021.jpg,1280,720,left,27,55,749,552
2-left-100127.jpg,1280,720,left,808,332,1182,577
2_6_5_rgb.jpg,1280,960,3,541,389,689,670
right - 046.jpg,3088,2320,right,1266,540,2301,1160
7_5_10_rgb.jpg,1280,960,2,517,363,673,574
4-5-9-color.jpg,640,480,0,223,40,351,189
gesture8_4_107.jpg,640,480,cool,394,239,546,375
4-left-200221.jpg,1280,720,left,1,53,694,537
2-right-100454.jpg,1280,720,right,59,325,459,572
2-left-100058.jpg,1280,720,left,786,303,1104,555
gesture2_1_167.jpg,640,480,2,414,208,525,380
2-left-100139.jpg,1280,720,left,792,303,1181,571
2-right-100337.jpg,1280,720,right,96,305,500,576
4-right-200151.jpg,1280,720,right,278,163,794,432
4-9-26-color.jpg,640,480,3,129,81,314,342
2-left-100259.jpg,1280,720,left,68,284,482,552
3-8-13-color.jpg,640,480,4,100,25,291,308
2-right-100208.jpg,1280,720,right,772,247,1180,529
gesture7_5_248.jpg,640,480,ok,357,113,464,261
4-4-13-color.jpg,640,480,hold,279,17,447,344
1-left-100111.jpg,1280,720,left,14,266,507,538
gesture0_1_690.jpg,640,480,0,439,205,568,322
gesture6_1_122.jpg,640,480,ok,437,225,566,404
3-4-13-color.jpg,640,480,hold,410,5,632,245
4-2-18-color.jpg,640,480,2,121,72,312,380
1-2-18-color.jpg,640,480,2,292,149,518,418
3_2_7_rgb.jpg,1280,960,1,460,289,655,555
2-8-6-color.jpg,640,480,4,297,128,484,404
8_6_2_rgb.jpg,1280,960,3,654,414,804,652
3-1-18-color.jpg,640,480,5,122,38,380,271
gesture3_1_318.jpg,640,480,3,443,224,572,409
gesture1_1_46.jpg,640,480,1,453,190,576,363
3-2-11-color.jpg,640,480,2,84,161,289,385
4_6_2_rgb.jpg,1280,960,3,755,367,905,596
A_P_hgr2B_id05_1.jpg,400,604,0,133,158,244,233
2-7-7-color.jpg,640,480,1,247,108,391,349
gesture6_1_265.jpg,640,480,ok,425,243,522,400
gesture0_1_173.jpg,640,480,0,423,233,563,353
12_2_9_rgb.jpg,1280,960,1,616,379,767,574
4-10-14-color.jpg,640,480,left,256,100,468,251
5-right-100251.jpg,1280,720,right,294,187,586,381
gesture8_1_221.jpg,640,480,cool,353,252,565,403
gesture6_4_288.jpg,640,480,ok,370,156,486,304
left - 133.jpg,1280,720,left,117,385,381,522
7_2_10_rgb.jpg,1280,960,1,629,358,780,604
gesture1_5_276.jpg,640,480,1,385,261,482,412
gesture6_1_401.jpg,640,480,ok,358,229,481,399
9_5_4_rgb.jpg,1280,960,2,673,371,807,604
right - 064.jpg,3088,2320,right,2020,594,2842,1018
1-7-17-color.jpg,640,480,1,233,123,415,444
gesture6_1_276.jpg,640,480,ok,443,251,553,441
gesture7_1_26.jpg,640,480,ok,368,164,519,381
2-2-7-color.jpg,640,480,2,168,187,336,431
gesture6_4_131.jpg,640,480,ok,415,72,554,240
2_1_3_rgb.jpg,1280,960,0,682,415,869,597
1-5-20-color.jpg,640,480,0,275,54,485,293
gesture8_1_245.jpg,640,480,cool,403,210,603,408
left - 016.jpg,640,480,left,217,276,461,415
right - 083.jpg,3088,2320,right,754,277,1757,838
14_1_5_rgb.jpg,1280,960,0,390,306,574,451
3-9-23-color.jpg,640,480,3,255,135,409,350
13_6_7_rgb.jpg,1280,960,3,429,270,616,514
4_7_7_rgb.jpg,1280,960,cool,600,455,862,614
6_6_9_rgb.jpg,1280,960,3,637,475,788,664
gesture1_1_91.jpg,640,480,1,431,188,553,364
4-8-4-color.jpg,640,480,4,334,81,478,353
14_5_9_rgb.jpg,1280,960,2,588,405,725,633
left - 043.jpg,3088,2320,left,886,809,1752,1455
9_5_9_rgb.jpg,1280,960,2,611,486,748,708
2_7_8_rgb.jpg,1280,960,cool,564,375,797,609
2_A_hgr2B_id07_1.jpg,400,604,2,94,113,201,285
8_6_10_rgb.jpg,1280,960,3,659,535,811,766
2-left-100085.jpg,1280,720,left,804,312,1085,573
2-left-100295.jpg,1280,720,left,46,302,474,570
gesture7_4_295.jpg,640,480,ok,395,120,545,319
1-right-400081.jpg,1280,720,right,96,134,480,428
3-4-28-color.jpg,640,480,hold,136,146,289,393
gesture2_5_228.jpg,640,480,2,291,194,401,345
1-right-200151.jpg,1280,720,right,187,230,572,487
6_2_1_rgb.jpg,1280,960,1,579,295,730,515
11_7_9_rgb.jpg,1280,960,cool,551,329,748,491
9_7_6_rgb.jpg,1280,960,cool,543,362,767,528
gesture5_1_106.jpg,640,480,5,367,141,542,344
frame1920.jpg,640,480,3,404,136,534,328
4-10-2-color.jpg,640,480,left,328,192,513,327
gesture6_4_198.jpg,640,480,ok,452,285,574,425
11_9_2_rgb.jpg,1280,960,5,665,354,922,597
gesture8_5_183.jpg,640,480,cool,329,236,434,372
3-2-18-color.jpg,640,480,2,315,197,480,395
2-right-100439.jpg,1280,720,right,166,367,496,560
gesture6_1_128.jpg,640,480,ok,452,229,588,390
7_1_2_rgb.jpg,1280,960,0,701,389,858,543
gesture0_1_677.jpg,640,480,0,462,190,568,301
14_6_6_rgb.jpg,1280,960,3,478,434,636,641
4-right-100051.jpg,1280,720,right,77,132,679,559
gesture5_3_255.jpg,640,480,5,457,142,570,283
1-7-24-color.jpg,640,480,1,267,156,401,391
4_5_6_rgb.jpg,1280,960,2,625,358,772,574
13_7_2_rgb.jpg,1280,960,cool,640,544,844,691
1-right-200321.jpg,1280,720,right,174,199,572,471
2-10-12-color.jpg,640,480,right,202,133,417,282
6_A_hgr2B_id04_1.jpg,400,604,3,151,128,253,277
4-10-1-color.jpg,640,480,left,263,191,484,335
5-right-100281.jpg,1280,720,right,172,181,485,423
gesture4_3_367.jpg,640,480,4,437,144,575,332
gesture6_4_293.jpg,640,480,ok,309,240,476,451
4-10-29-color.jpg,640,480,left,305,77,516,222
2-10-17-color.jpg,640,480,right,178,151,433,319
left - 020.jpg,640,480,left,99,233,324,373
A_P_hgr2B_id02_1.jpg,400,604,0,128,189,237,296
right - 094.jpeg,320,213,right,200,27,276,72
gesture3_1_64.jpg,640,480,3,417,180,577,391
1-left-400001.jpg,1280,720,left,44,168,561,491
frame1994.jpg,640,480,3,396,127,524,313
3-10-15-color.jpg,640,480,right,266,207,475,342
gesture6_1_575.jpg,640,480,ok,407,185,535,358
1-right-200081.jpg,1280,720,right,119,189,536,470
4-8-26-color.jpg,640,480,4,272,119,441,369
1-8-23-color.jpg,640,480,4,212,147,519,461
3-10-9-color.jpg,640,480,right,114,69,326,224
4-right-100181.jpg,1280,720,right,215,130,704,548
5_A_hgr2B_id08_1.jpg,400,604,5,131,115,301,278
4-right-100011.jpg,1280,720,right,101,110,822,600
3-1-7-color.jpg,640,480,5,289,35,534,285
11_7_1_rgb.jpg,1280,960,cool,553,373,792,576
gesture7_5_187.jpg,640,480,ok,465,244,571,389
gesture7_1_134.jpg,640,480,ok,382,224,530,408
gesture3_1_77.jpg,640,480,3,416,196,543,395
4-left-100261.jpg,1280,720,left,120,127,615,398
gesture6_4_100.jpg,640,480,ok,372,220,510,392
11_5_4_rgb.jpg,1280,960,2,437,346,614,579
5-left-100181.jpg,1280,720,left,1,313,298,519
gesture7_3_180.jpg,640,480,ok,372,187,498,344
13_2_2_rgb.jpg,1280,960,1,375,453,583,623
left - 077.jpg,3088,2320,left,2071,438,2805,916
11_6_4_rgb.jpg,1280,960,3,431,365,638,609
14_6_7_rgb.jpg,1280,960,3,636,395,812,646
3-5-29-color.jpg,640,480,0,305,139,444,278
2_A_hgr2B_id09_1.jpg,400,604,2,175,133,279,294
1-left-300251.jpg,1280,720,left,637,218,996,458
right - 118.jpg,1280,720,right,741,313,1280,658
4-10-27-color.jpg,640,480,left,308,74,526,226
right - 067.jpg,3088,2320,right,2032,831,2910,1255
gesture8_1_71.jpg,640,480,cool,366,216,514,392
gesture7_3_297.jpg,640,480,ok,386,210,514,367
3-5-16-color.jpg,640,480,0,203,124,339,268
1-right-100341.jpg,1280,720,right,667,398,1045,639
right - 143.jpg,1280,720,right,629,226,958,395
1-left-100211.jpg,1280,720,left,24,274,565,535
6_5_3_rgb.jpg,1280,960,2,774,449,888,652
5-left-100221.jpg,1280,720,left,1,305,279,515
A_P_hgr2B_id03_1.jpg,400,604,0,199,197,328,308
left - 040.jpg,640,480,left,391,296,613,445
right - 038.jpg,640,480,right,156,241,451,389
3-10-18-color.jpg,640,480,right,314,171,527,308
gesture8_4_81.jpg,640,480,cool,348,84,535,249
1_6_8_rgb.jpg,1280,960,3,568,313,780,587
gesture8_1_208.jpg,640,480,cool,360,213,569,383
gesture4_2_325.jpg,640,480,4,416,205,530,359
2-left-100169.jpg,1280,720,left,834,338,1175,598
left - 110.jpg,1280,720,left,597,118,1005,336
A_P_hgr2B_id12_1.jpg,400,604,0,135,193,245,281
gesture7_4_265.jpg,640,480,ok,379,197,523,392
right - 135.jpg,1280,720,right,641,468,963,622
6_6_3_rgb.jpg,1280,960,3,756,361,922,587
2-left-100418.jpg,1280,720,left,60,261,469,562
7-color.jpg,640,480,5,160,124,474,417
left - 050.jpg,3088,2320,left,1547,248,2344,850
13_2_1_rgb.jpg,1280,960,1,531,236,694,483
2-9-11-color.jpg,640,480,3,154,91,357,341
right - 006.jpg,640,480,right,423,246,640,417
2-5-13-color.jpg,640,480,0,255,185,426,354
gesture4_5_120.jpg,640,480,4,411,214,518,345
right - 150.jpg,1280,720,right,16,234,339,415
2-right-100340.jpg,1280,720,right,96,311,508,555
right - 005.jpg,640,480,right,289,290,544,435
8_5_1_rgb.jpg,1280,960,2,616,428,792,704
gesture8_1_215.jpg,640,480,cool,349,223,542,384
4-right-100281.jpg,1280,720,right,79,140,544,437
left - 079.jpg,3088,2320,left,2010,1599,2623,2043
gesture4_1_37.jpg,640,480,4,422,178,576,395
2-8-8-color.jpg,640,480,4,281,212,478,469
gesture6_4_101.jpg,640,480,ok,386,282,491,428
2-1-5-color.jpg,640,480,5,206,120,472,414
2-5-26-color.jpg,640,480,0,169,177,317,340
left - 009.jpg,640,480,left,41,279,263,418
1-left-400241.jpg,1280,720,left,3,166,485,511
4_2_3_rgb.jpg,1280,960,1,704,282,850,517
1-9-10-color.jpg,640,480,3,175,92,446,391
3_2_1_rgb.jpg,1280,960,1,661,315,803,599
gesture4_1_81.jpg,640,480,4,432,178,568,375
7_2_5_rgb.jpg,1280,960,1,484,427,675,641
11_9_10_rgb.jpg,1280,960,5,535,245,777,511
2-right-100046.jpg,1280,720,right,748,300,1180,582
3-9-10-color.jpg,640,480,3,224,93,370,306
2-left-100343.jpg,1280,720,left,79,266,457,553
1-7-4-color.jpg,640,480,1,223,123,406,423
5-color.jpg,640,480,5,213,105,509,427
11_5_6_rgb.jpg,1280,960,2,598,392,741,623
8_1_4_rgb.jpg,1280,960,0,639,489,801,666
left - 067.jpg,3088,2320,left,1359,1033,2179,1431
3_2_8_rgb.jpg,1280,960,1,647,319,797,590
1-left-400161.jpg,1280,720,left,49,188,532,493
6_9_8_rgb.jpg,1280,960,5,659,325,925,555
11_9_9_rgb.jpg,1280,960,5,401,236,641,502
gesture4_1_317.jpg,640,480,4,414,119,564,340
5_9_6_rgb.jpg,1280,960,5,678,311,961,561
14_7_8_rgb.jpg,1280,960,cool,550,410,770,570
2-right-100397.jpg,1280,720,right,137,310,487,551
5-right-100071.jpg,1280,720,right,196,191,512,381
gesture8_4_149.jpg,640,480,cool,383,209,564,372
4-7-5-color.jpg,640,480,1,354,155,498,444
frame2_282.jpg,640,480,3,428,245,567,449
3-9-3-color.jpg,640,480,3,349,14,519,273
4-4-1-color.jpg,640,480,hold,153,92,289,368
6-color.jpg,640,480,5,209,126,503,429
right - 110.jpeg,320,213,right,20,85,101,136
gesture6_1_342.jpg,640,480,ok,434,224,543,394
left - 068.jpg,3088,2320,left,2071,1289,2825,1774
1-right-300021.jpg,1280,720,right,696,155,1225,442
right - 051.jpg,3088,2320,right,666,1150,1442,1611
gesture1_1_153.jpg,640,480,1,385,135,598,366
left - 035.jpg,640,480,left,244,204,474,350
3-9-27-color.jpg,640,480,3,348,22,552,247
gesture6_1_60.jpg,640,480,ok,393,250,521,424
gesture4_2_213.jpg,640,480,4,312,162,431,341
right - 089.jpeg,320,213,right,160,15,247,70
2-right-100400.jpg,1280,720,right,148,341,496,569
gesture6_1_649.jpg,640,480,ok,440,203,552,371
2-10-11-color.jpg,640,480,right,240,129,452,269
gesture6_4_92.jpg,640,480,ok,379,142,515,315
2-1-30-color.jpg,640,480,5,148,156,392,385
9_2_1_rgb.jpg,1280,960,1,543,173,721,381
12_7_9_rgb.jpg,1280,960,cool,597,510,828,644
gesture4_5_92.jpg,640,480,4,433,244,546,376
left - 046.jpg,3088,2320,left,1844,592,2615,1260
left - 097.jpeg,320,213,left,15,131,96,186
4-8-7-color.jpg,640,480,4,122,99,296,383
2-right-100097.jpg,1280,720,right,723,261,1195,542
4_9_4_rgb.jpg,1280,960,5,753,441,1008,629
gesture2_5_387.jpg,640,480,2,488,210,595,401
gesture8_4_233.jpg,640,480,cool,323,126,531,296
2-left-100379.jpg,1280,720,left,61,278,494,542
2_6_7_rgb.jpg,1280,960,3,598,427,781,699
2-8-24-color.jpg,640,480,4,255,135,448,398
4-left-200061.jpg,1280,720,left,15,62,725,545
W_P_hgr2B_id06_1.jpg,400,604,3,159,127,241,285
5-left-100091.jpg,1280,720,left,1,329,297,527
3-10-4-color.jpg,640,480,right,191,57,393,209
1_6_9_rgb.jpg,1280,960,3,582,307,749,563
gesture5_3_212.jpg,640,480,5,426,137,546,282
left - 027.jpg,640,480,left,407,274,616,406
gesture3_1_187.jpg,640,480,3,433,191,553,370
gesture4_2_148.jpg,640,480,4,380,161,506,333
right - 027.jpg,640,480,right,131,309,329,422
right - 065.jpg,3088,2320,right,1605,233,2435,701
right - 148.jpg,1280,720,right,315,149,603,317
gesture4_1_286.jpg,640,480,4,369,160,502,341
12_5_5_rgb.jpg,1280,960,2,657,413,812,633
right - 060.jpg,3088,2320,right,1408,762,2413,1374
1-left-400041.jpg,1280,720,left,22,163,507,474
2-1-24-color.jpg,640,480,5,215,125,449,405
2-left-100376.jpg,1280,720,left,54,263,468,563
gesture8_4_56.jpg,640,480,cool,325,210,518,362
13_9_6_rgb.jpg,1280,960,5,337,248,601,497
1-10-12-color.jpg,640,480,right,238,174,473,331
2-9-27-color.jpg,640,480,3,168,110,386,366
2-10-7-color.jpg,640,480,right,199,92,450,269
1_5_4_rgb.jpg,1280,960,2,605,289,749,558
4-2-13-color.jpg,640,480,2,325,84,457,391
gesture2_1_46.jpg,640,480,2,481,198,612,398
gesture8_1_86.jpg,640,480,cool,355,242,547,412
gesture2_1_35.jpg,640,480,2,413,176,558,376
3-10-26-color.jpg,640,480,right,217,128,414,261
2-7-25-color.jpg,640,480,1,248,108,389,356
5_A_hgr2B_id09_1.jpg,400,604,5,161,125,313,291
12_6_10_rgb.jpg,1280,960,3,545,393,685,645
14_9_2_rgb.jpg,1280,960,5,551,458,814,704
gesture1_5_184.jpg,640,480,1,335,241,424,386
14_2_8_rgb.jpg,1280,960,1,647,242,817,519
right - 030.jpg,640,480,right,16,66,319,234
gesture6_1_257.jpg,640,480,ok,424,216,531,378
7_7_3_rgb.jpg,1280,960,cool,571,393,856,534
gesture4_1_232.jpg,640,480,4,381,184,516,372
4-left-100171.jpg,1280,720,left,148,156,658,430
1-left-300281.jpg,1280,720,left,593,195,1028,423
3-5-10-color.jpg,640,480,0,72,122,201,273
1-right-200111.jpg,1280,720,right,92,183,536,490
2-2-20-color.jpg,640,480,2,214,201,434,429
3-8-10-color.jpg,640,480,4,355,84,569,327
6_7_9_rgb.jpg,1280,960,cool,536,430,812,551
1-left-200251.jpg,1280,720,left,722,197,1202,464
1-right-300231.jpg,1280,720,right,778,109,1278,418
1-left-200021.jpg,1280,720,left,708,166,1187,420
1-8-18-color.jpg,640,480,4,280,146,557,463
3_9_6_rgb.jpg,1280,960,5,574,379,840,640
right - 036.jpg,640,480,right,151,205,438,334
5-right-100081.jpg,1280,720,right,210,149,511,337
1_9_2_rgb.jpg,1280,960,5,607,238,855,520
3-1-30-color.jpg,640,480,5,231,68,531,281
gesture0_1_418.jpg,640,480,0,411,131,551,271
4-7-2-color.jpg,640,480,1,270,79,423,372
4_A_hgr2B_id12_1.jpg,400,604,4,127,122,254,283
6_7_5_rgb.jpg,1280,960,cool,540,500,848,623
A_P_hgr2B_id08_1.jpg,400,604,0,161,189,278,280
1-8-8-color.jpg,640,480,4,212,135,425,435
gesture8_5_254.jpg,640,480,cool,376,180,500,258
2-1-28-color.jpg,640,480,5,200,129,426,393
2-2-15-color.jpg,640,480,2,196,205,393,442
11_2_10_rgb.jpg,1280,960,1,529,377,668,593
1-left-100071.jpg,1280,720,left,63,277,551,553
1-right-100421.jpg,1280,720,right,648,399,1041,609
1-2-3-color.jpg,640,480,2,252,147,428,443
right - 104.jpeg,320,213,right,36,64,130,110
11_6_6_rgb.jpg,1280,960,3,450,311,623,542
5_rgb.jpg,1280,960,0,565,217,746,403
3-1-14-color.jpg,640,480,5,179,181,402,396
4-8-19-color.jpg,640,480,4,239,145,408,407
gesture7_5_163.jpg,640,480,ok,445,112,548,246
1_A_hgr2B_id05_1.jpg,400,604,1,120,104,213,247
1-right-100301.jpg,1280,720,right,738,352,1136,603
4-10-6-color.jpg,640,480,left,254,125,469,264
1-right-200171.jpg,1280,720,right,282,170,598,424
4-left-100111.jpg,1280,720,left,133,141,613,464
12_7_8_rgb.jpg,1280,960,cool,518,486,733,643
12_6_2_rgb.jpg,1280,960,3,629,372,771,621
1_2_4_rgb.jpg,1280,960,1,656,352,803,575
gesture7_1_171.jpg,640,480,ok,380,197,511,361
gesture4_1_238.jpg,640,480,4,383,212,516,389
14_9_9_rgb.jpg,1280,960,5,535,380,811,649
6_2_2_rgb.jpg,1280,960,1,686,283,841,520
5_9_1_rgb.jpg,1280,960,5,642,298,914,555
gesture4_4_381.jpg,640,480,4,422,284,553,436
gesture7_5_274.jpg,640,480,ok,377,105,489,247
gesture8_3_105.jpg,640,480,cool,421,260,546,384
1-10-3-color.jpg,640,480,right,182,178,476,372
left - 019.jpg,640,480,left,26,135,243,267
5_7_9_rgb.jpg,1280,960,cool,626,311,902,487
2-9-6-color.jpg,640,480,3,245,109,405,351
2_1_6_rgb.jpg,1280,960,0,526,425,710,582
1_A_hgr2B_id10_1.jpg,400,604,1,158,119,244,278
frame2_125.jpg,640,480,3,448,77,588,282
gesture7_4_129.jpg,640,480,ok,481,137,614,290
gesture8_4_93.jpg,640,480,cool,343,73,534,221
2-2-19-color.jpg,640,480,2,235,173,387,432
4_9_9_rgb.jpg,1280,960,5,482,445,748,634
4-10-21-color.jpg,640,480,left,266,109,528,294
1-right-200031.jpg,1280,720,right,83,196,521,474
2-7-20-color.jpg,640,480,1,225,106,363,350
3_5_10_rgb.jpg,1280,960,2,581,413,724,677
1-7-29-color.jpg,640,480,1,289,102,499,426
1-left-200111.jpg,1280,720,left,692,189,1146,452
gesture8_3_287.jpg,640,480,cool,383,207,515,327
gesture4_2_56.jpg,640,480,4,473,108,602,273
2-8-11-color.jpg,640,480,4,254,147,456,432
4_1_10_rgb.jpg,1280,960,0,519,155,729,332
5-left-100271.jpg,1280,720,left,1,292,287,499
1-8-7-color.jpg,640,480,4,257,145,472,442
right - 071.jpg,3088,2320,right,2135,1001,2849,1367
gesture8_5_164.jpg,640,480,cool,452,309,573,427
gesture2_1_146.jpg,640,480,2,427,196,581,400
3_2_9_rgb.jpg,1280,960,1,734,337,908,617
2_9_8_rgb.jpg,1280,960,5,482,447,737,668
frame2_229.jpg,640,480,3,445,137,573,343
1_9_9_rgb.jpg,1280,960,5,585,236,812,499
1-left-300021.jpg,1280,720,left,499,102,954,388
4-1-13-color.jpg,640,480,5,247,55,497,341
2-right-100106.jpg,1280,720,right,747,213,1153,517
4-right-100201.jpg,1280,720,right,224,152,725,582
4-4-6-color.jpg,640,480,hold,206,45,392,392
gesture7_1_71.jpg,640,480,ok,383,209,527,381
1-9-19-color.jpg,640,480,3,237,105,430,335
2-right-100142.jpg,1280,720,right,733,260,1087,548
1-right-100281.jpg,1280,720,right,708,358,1095,591
1_7_1_rgb.jpg,1280,960,cool,513,307,748,483
4-9-30-color.jpg,640,480,3,264,145,445,373
gesture7_4_109.jpg,640,480,ok,445,107,570,258
7_1_5_rgb.jpg,1280,960,0,468,410,662,550
gesture7_1_109.jpg,640,480,ok,389,208,532,388
13_2_9_rgb.jpg,1280,960,1,599,277,743,533
13_7_5_rgb.jpg,1280,960,cool,460,482,712,612
1-right-200001.jpg,1280,720,right,133,204,522,474
1-8-28-color.jpg,640,480,4,286,153,570,457
2-8-25-color.jpg,640,480,4,249,179,457,417
7_rgb.jpg,1280,960,0,634,256,838,400
gesture8_3_126.jpg,640,480,cool,351,236,489,353
2-8-3-color.jpg,640,480,4,303,113,460,365
6_7_7_rgb.jpg,1280,960,cool,662,537,941,659
3-8-26-color.jpg,640,480,4,76,100,271,350
5_6_5_rgb.jpg,1280,960,3,746,330,952,555
gesture6_5_619.jpg,640,480,ok,475,225,591,354
13_5_10_rgb.jpg,1280,960,2,500,468,641,652
gesture4_1_367.jpg,640,480,4,386,162,544,394
2-left-100349.jpg,1280,720,left,68,273,493,552
gesture3_1_327.jpg,640,480,3,466,217,582,401
3-1-1-color.jpg,640,480,5,267,14,533,272
1-right-200021.jpg,1280,720,right,150,202,520,473
7_7_9_rgb.jpg,1280,960,cool,495,388,775,538
2_1_5_rgb.jpg,1280,960,0,575,376,756,542
4-left-200051.jpg,1280,720,left,36,63,767,521
2-right-100157.jpg,1280,720,right,744,278,1158,547
1-2-22-color.jpg,640,480,2,318,180,464,438
3-7-15-color.jpg,640,480,1,197,94,356,339
gesture2_1_106.jpg,640,480,2,408,202,525,374
gesture7_4_170.jpg,640,480,ok,365,33,518,233
4-7-7-color.jpg,640,480,1,284,87,422,356
gesture7_1_152.jpg,640,480,ok,390,193,532,365
2-left-100265.jpg,1280,720,left,50,319,466,581
gesture7_3_82.jpg,640,480,ok,383,201,537,404
2-7-27-color.jpg,640,480,1,242,125,375,365
gesture6_1_37.jpg,640,480,ok,419,161,598,346
right - 012.jpg,640,480,right,356,81,586,204
3-7-5-color.jpg,640,480,1,415,116,640,359
2-right-100121.jpg,1280,720,right,775,242,1174,549
2-8-18-color.jpg,640,480,4,226,157,433,433
4-8-20-color.jpg,640,480,4,354,170,530,428
2-10-20-color.jpg,640,480,right,227,138,449,296
2-left-100403.jpg,1280,720,left,116,232,497,522
2-right-100382.jpg,1280,720,right,135,299,491,550
2-left-100283.jpg,1280,720,left,91,265,504,548
1-left-200031.jpg,1280,720,left,733,178,1231,432
1-right-100081.jpg,1280,720,right,720,345,1125,598
17-color.jpg,640,480,5,185,123,489,446
left - 082.jpg,3088,2320,left,2174,504,2718,950
right - 072.jpg,3088,2320,right,2086,538,2852,974
13_6_3_rgb.jpg,1280,960,3,597,346,725,601
1-left-300271.jpg,1280,720,left,619,214,1036,459
3_5_8_rgb.jpg,1280,960,2,661,256,823,567
1-right-300061.jpg,1280,720,right,703,131,1206,435
1-right-300121.jpg,1280,720,right,722,128,1232,420
1-right-100271.jpg,1280,720,right,687,366,1083,594
1-right-300151.jpg,1280,720,right,741,176,1182,436
2-1-16-color.jpg,640,480,5,169,164,427,410
1-9-17-color.jpg,640,480,3,230,99,424,338
12_5_7_rgb.jpg,1280,960,2,491,384,657,605
1-right-400071.jpg,1280,720,right,93,123,495,419
1-right-100141.jpg,1280,720,right,651,374,1052,613
1-2-16-color.jpg,640,480,2,246,136,423,428
gesture6_1_414.jpg,640,480,ok,370,183,479,346
2-left-100136.jpg,1280,720,left,788,315,1145,570
1-left-300071.jpg,1280,720,left,580,155,993,361
1-left-200161.jpg,1280,720,left,696,188,1213,438
gesture8_5_203.jpg,640,480,cool,389,140,467,257
2-10-23-color.jpg,640,480,right,216,163,469,324
gesture0_1_864.jpg,640,480,0,437,205,541,304
3_7_7_rgb.jpg,1280,960,cool,430,282,669,499
gesture6_1_229.jpg,640,480,ok,360,205,483,381
2-left-100103.jpg,1280,720,left,793,272,1204,569
right - 128.jpg,1280,720,right,723,105,1169,340
2-right-100178.jpg,1280,720,right,755,212,1154,511
2-right-100169.jpg,1280,720,right,746,218,1150,510
3-9-28-color.jpg,640,480,3,398,52,556,293
3-4-8-color.jpg,640,480,hold,256,40,414,301
gesture8_1_142.jpg,640,480,cool,423,227,553,386
14_7_1_rgb.jpg,1280,960,cool,541,449,765,637
6_2_9_rgb.jpg,1280,960,1,740,248,879,475
2-left-100322.jpg,1280,720,left,90,259,501,560
1-right-300011.jpg,1280,720,right,704,161,1224,454
3-8-30-color.jpg,640,480,4,273,58,481,293
2-right-100289.jpg,1280,720,right,92,270,501,542
5-right-100041.jpg,1280,720,right,264,169,564,357
gesture8_4_49.jpg,640,480,cool,307,178,482,300
1-left-300051.jpg,1280,720,left,591,157,1073,397
gesture3_5_434.jpg,640,480,3,405,100,502,225
gesture4_1_337.jpg,640,480,4,385,115,566,325
3_6_2_rgb.jpg,1280,960,3,525,312,722,584
1_9_8_rgb.jpg,1280,960,5,604,252,861,533
5_A_hgr2B_id04_1.jpg,400,604,5,144,128,294,271
gesture5_3_245.jpg,640,480,5,449,196,567,330
3-5-23-color.jpg,640,480,0,267,104,397,243
gesture7_4_154.jpg,640,480,ok,480,217,612,369
